"Title","SubTitle"
"Phase S11",""
"Parameter Name","Setting"
"Resolution:","551"
"CAL:","On, FlexCal"
"Dither: ","OFF"
"IFBW:","N/A"
"Smoothing %: ","OFF"
"Date:","Friday, May 12, 2017"
"Time:","2:47:28 PM"
"Model:","MS2024A"
"Serial:","847019"
"Prop.Vel:","1.000"
"Marker Data"
"Marker","Frequency(MHz)","Value"
"Limit Off"
"Point Data"
"Frequency(MHz)","Phase S11"
"150","-48.4126421126806"
"150.363637","-48.528068215276"
"150.727273","-48.6451655152571"
"151.09091","-48.741853176068"
"151.454546","-48.8689000883638"
"151.818182","-48.9735868011273"
"152.181819","-49.0989055888534"
"152.545455","-49.1992841385"
"152.909091","-49.3297697719343"
"153.272728","-49.4420259109768"
"153.636364","-49.5665953573939"
"154","-49.6973506824724"
"154.363637","-49.8120049824286"
"154.727273","-49.9264263323415"
"155.09091","-50.0554725905116"
"155.454546","-50.1598384934931"
"155.818182","-50.2622125265122"
"156.181819","-50.3247032580746"
"156.545455","-50.5199222119064"
"156.909091","-50.6308204957657"
"157.272728","-50.7395700622564"
"157.636364","-50.8684349324902"
"158","-50.9872474146294"
"158.363637","-51.0972220094076"
"158.727273","-51.2037088467163"
"159.09091","-51.3282056370801"
"159.454546","-51.4350345746361"
"159.818182","-51.5354496552895"
"160.181819","-51.6429908463217"
"160.545455","-51.761080779642"
"160.909091","-51.8670830884628"
"161.272728","-51.9988893676749"
"161.636364","-52.1004802961038"
"162","-52.1981880258318"
"162.363637","-52.3345636401091"
"162.727273","-52.4325156557696"
"163.09091","-52.5471257215853"
"163.454546","-52.6590778147836"
"163.818182","-52.7592829828667"
"164.181819","-52.8574654822807"
"164.545455","-52.9610970425412"
"164.909091","-53.0937059535584"
"165.272728","-53.2177360294718"
"165.636364","-53.3175322372095"
"166","-53.4530569347559"
"166.363637","-53.5476997288671"
"166.727273","-53.6616448389193"
"167.09091","-53.7692754985793"
"167.454546","-53.875733834923"
"167.818182","-53.9973414926367"
"168.181819","-54.1195145939511"
"168.545455","-54.2291570337469"
"168.909091","-54.3290938683361"
"169.272728","-54.4418073551879"
"169.636364","-54.538428642626"
"170","-54.6594114067922"
"170.363637","-54.7773305415583"
"170.727273","-54.8757986118186"
"171.09091","-54.9865063508309"
"171.454546","-55.0829230329858"
"171.818182","-55.1950703663305"
"172.181819","-55.2997357576469"
"172.545455","-55.4162871175923"
"172.909091","-55.5153568368138"
"173.272728","-55.6308508824577"
"173.636364","-55.7313042652655"
"174","-55.8450211932616"
"174.363637","-55.9612070554816"
"174.727273","-56.0488119255009"
"175.09091","-56.1654441048468"
"175.454546","-56.278674787213"
"175.818182","-56.3808220077068"
"176.181819","-56.5092809369405"
"176.545455","-56.6079144494971"
"176.909091","-56.7260526666131"
"177.272728","-56.8379007512887"
"177.636364","-56.9464218862178"
"178","-57.0556499123617"
"178.363637","-57.1812866832966"
"178.727273","-57.2986223253043"
"179.09091","-57.4010694620889"
"179.454546","-57.5165123668725"
"179.818182","-57.6479705382306"
"180.181819","-57.7541238603912"
"180.545455","-57.8879942612561"
"180.909091","-57.9990842890059"
"181.272728","-58.1183382729698"
"181.636364","-58.2249446893434"
"182","-58.3435432291032"
"182.363637","-58.4760120338357"
"182.727273","-58.6061310021263"
"183.09091","-58.7129360991024"
"183.454546","-58.8216544317408"
"183.818182","-58.9449900321719"
"184.181819","-59.0407724520025"
"184.545455","-59.1523095524111"
"184.909091","-59.2681977992228"
"185.272728","-59.3969751245951"
"185.636364","-59.4120902926899"
"186","-59.6051209021466"
"186.363637","-59.7087260867952"
"186.727273","-59.830852978244"
"187.09091","-59.9782905318826"
"187.454546","-59.9756837063252"
"187.818182","-60.1649658127077"
"188.181819","-60.2553634799929"
"188.545455","-60.3782751924144"
"188.909091","-60.4677008746706"
"189.272728","-60.5809238482516"
"189.636364","-60.6931719428373"
"190","-60.8061774892552"
"190.363637","-60.9243949772891"
"190.727273","-61.019001427516"
"191.09091","-61.1338822325703"
"191.454546","-61.2414732300351"
"191.818182","-61.3590106030804"
"192.181819","-61.4514788645485"
"192.545455","-61.5608793283787"
"192.909091","-61.6887698560444"
"193.272728","-61.7869448506846"
"193.636364","-61.8901828544295"
"194","-61.9863152489609"
"194.363637","-62.123570996417"
"194.727273","-62.2511097374529"
"195.09091","-62.3116751144598"
"195.454546","-62.4221586985007"
"195.818182","-62.5339584966986"
"196.181819","-62.6081857323393"
"196.545455","-62.7783952463163"
"196.909091","-62.8286202378106"
"197.272728","-62.9289451399737"
"197.636364","-63.0425607582955"
"198","-63.1361976962781"
"198.363637","-63.2836022243338"
"198.727273","-63.3464710205125"
"199.09091","-63.4451964033741"
"199.454546","-63.5535595980913"
"199.818182","-63.6414808381226"
"200.181819","-63.7190578405941"
"200.545455","-63.8311827915612"
"200.909091","-63.9289393184012"
"201.272728","-64.0474670868607"
"201.636364","-64.1400864550018"
"202","-64.24507272419"
"202.363637","-64.3557325938306"
"202.727273","-64.4584162082853"
"203.09091","-64.5409682141846"
"203.454546","-64.6620889778448"
"203.818182","-64.7556926576277"
"204.181819","-64.8321374498905"
"204.545455","-64.9733518784662"
"204.909091","-65.0812447072312"
"205.272728","-65.1795812151699"
"205.636364","-65.2840488249911"
"206","-65.4133468815545"
"206.363637","-65.5216005362588"
"206.727273","-65.6283197102774"
"207.09091","-65.733957363626"
"207.454546","-65.8410287890859"
"207.818182","-65.9282204095898"
"208.181819","-66.0220572379752"
"208.545455","-66.1340209522959"
"208.909091","-66.2445125532286"
"209.272728","-66.3509103278047"
"209.636364","-66.4567632093574"
"210","-66.5581934595179"
"210.363637","-66.6828028187812"
"210.727273","-66.7468650167474"
"211.09091","-66.8622739678368"
"211.454546","-66.9528624987925"
"211.818182","-67.072806759867"
"212.181819","-67.1718485134079"
"212.545455","-67.2664907564091"
"212.909091","-67.3691013778992"
"213.272728","-67.4766710312454"
"213.636364","-67.5686737972013"
"214","-67.6761680196655"
"214.363637","-67.7585815045836"
"214.727273","-67.866636845449"
"215.09091","-67.9817407344607"
"215.454546","-68.075563752544"
"215.818182","-68.1725826994647"
"216.181819","-68.2822615599091"
"216.545455","-68.390108405442"
"216.909091","-68.4855229184723"
"217.272728","-68.5926940693174"
"217.636364","-68.6828056797498"
"218","-68.802908378555"
"218.363637","-68.9005413206325"
"218.727273","-68.988104893572"
"219.09091","-69.11722684224"
"219.454546","-69.2327411449506"
"219.818182","-69.2939549711712"
"220.181819","-69.4173780736834"
"220.545455","-69.5141014435396"
"220.909091","-69.6197320888784"
"221.272728","-69.7195783808327"
"221.636364","-69.8277610965194"
"222","-69.9175480455891"
"222.363637","-70.0183532349603"
"222.727273","-70.1425624759679"
"223.09091","-70.2358761808024"
"223.454546","-70.3267972468598"
"223.818182","-70.4244313929851"
"224.181819","-70.5210759194114"
"224.545455","-70.6253453356785"
"224.909091","-70.7243544100422"
"225.272728","-70.8242426043655"
"225.636364","-70.9160220678836"
"226","-71.0266768247954"
"226.363637","-71.1460250333423"
"226.727273","-71.2515272613893"
"227.09091","-71.3309035803313"
"227.454546","-71.4308653903808"
"227.818182","-71.5526277618799"
"228.181819","-71.6564939284007"
"228.545455","-71.7735743237426"
"228.909091","-71.8657822514501"
"229.272728","-71.9874723162579"
"229.636364","-72.0802542627254"
"230","-72.1917597466574"
"230.363637","-72.329902633879"
"230.727273","-72.4156267683181"
"231.09091","-72.5370759618258"
"231.454546","-72.6312382445765"
"231.818182","-72.7694272744264"
"232.181819","-72.8591905230322"
"232.545455","-72.9652584130524"
"232.909091","-73.0707655353066"
"233.272728","-73.175610950645"
"233.636364","-73.3061092439713"
"234","-73.4120695379672"
"234.363637","-73.5111040749683"
"234.727273","-73.6231294787127"
"235.09091","-73.7444382114066"
"235.454546","-73.8473343227294"
"235.818182","-73.953922633183"
"236.181819","-74.0547722430034"
"236.545455","-74.1702506855141"
"236.909091","-74.2826050400271"
"237.272728","-74.3764767225786"
"237.636364","-74.4695241977628"
"238","-74.5934664953655"
"238.363637","-74.6908844826192"
"238.727273","-74.8163944847898"
"239.09091","-74.917710355796"
"239.454546","-75.0124446785311"
"239.818182","-75.103655408707"
"240.181819","-75.2172919506342"
"240.545455","-75.3018295621147"
"240.909091","-75.4351248746603"
"241.272728","-75.5470154857787"
"241.636364","-75.6521038792626"
"242","-75.7585228139799"
"242.363637","-75.8390361269161"
"242.727273","-75.9478726692926"
"243.09091","-76.0575924830827"
"243.454546","-76.1711784390183"
"243.818182","-76.2603447317683"
"244.181819","-76.3948367216639"
"244.545455","-76.4666877925225"
"244.909091","-76.5885793710693"
"245.272728","-76.6713273438323"
"245.636364","-76.8013407341468"
"246","-76.8949727793777"
"246.363637","-76.9963463503305"
"246.727273","-77.1015550173102"
"247.09091","-77.1961912095454"
"247.454546","-77.3177027382422"
"247.818182","-77.4055705034261"
"248.181819","-77.5211824007737"
"248.545455","-77.5976290418689"
"248.909091","-77.6947344534044"
"249.272728","-77.823365226216"
"249.636364","-77.9233444547106"
"250","-78.0130064988174"
