"Title","SubTitle"
"Phase S11",""
"Parameter Name","Setting"
"Resolution:","551"
"CAL:","On, FlexCal"
"Dither: ","OFF"
"IFBW:","N/A"
"Smoothing %: ","OFF"
"Date:","Friday, May 12, 2017"
"Time:","2:42:24 PM"
"Model:","MS2024A"
"Serial:","847019"
"Prop.Vel:","1.000"
"Marker Data"
"Marker","Frequency(MHz)","Value"
"Limit Off"
"Point Data"
"Frequency(MHz)","Phase S11"
"50","-16.934669566115"
"50.363637","-17.0587872670354"
"50.727273","-17.1818575894154"
"51.09091","-17.3080151113935"
"51.454546","-17.436904461255"
"51.818182","-17.5464350384072"
"52.181819","-17.6719008263224"
"52.545455","-17.7925853761902"
"52.909091","-17.9246156969386"
"53.272728","-18.0456623629879"
"53.636364","-18.1741444109484"
"54","-18.3078429661283"
"54.363637","-18.4190347417842"
"54.727273","-18.544525600492"
"55.09091","-18.6646449904495"
"55.454546","-18.7878142888246"
"55.818182","-18.910092146718"
"56.181819","-19.0399967362827"
"56.545455","-19.1522393908099"
"56.909091","-19.2858056529403"
"57.272728","-19.4241430597911"
"57.636364","-19.5525624476922"
"58","-19.6737706414429"
"58.363637","-19.7900535309035"
"58.727273","-19.9128935742281"
"59.09091","-20.0362320882176"
"59.454546","-20.157558116132"
"59.818182","-20.2857274775209"
"60.181819","-20.4064233639054"
"60.545455","-20.5179547327536"
"60.909091","-20.6482784066705"
"61.272728","-20.7643543883568"
"61.636364","-20.8934980145539"
"62","-21.0146162873846"
"62.363637","-21.1347106900982"
"62.727273","-21.2699610351352"
"63.09091","-21.3871854148379"
"63.454546","-21.5064711638481"
"63.818182","-21.6293897681695"
"64.181819","-21.7629814879128"
"64.545455","-21.882210187071"
"64.909091","-22.0186992364626"
"65.272728","-22.1339143015126"
"65.636364","-22.2485746670557"
"66","-22.3761847456383"
"66.363637","-22.5052782548446"
"66.727273","-22.631176363134"
"67.09091","-22.7550656381291"
"67.454546","-22.8976132347819"
"67.818182","-23.0171042558786"
"68.181819","-23.1497917849701"
"68.545455","-23.2693294571322"
"68.909091","-23.4049588909948"
"69.272728","-23.5280600612311"
"69.636364","-23.6432592169138"
"70","-23.7701681648129"
"70.363637","-23.8870046351494"
"70.727273","-24.0146310960289"
"71.09091","-24.1365403450918"
"71.454546","-24.254949838806"
"71.818182","-24.3885554061995"
"72.181819","-24.5087822211741"
"72.545455","-24.6427346320137"
"72.909091","-24.7591672906484"
"73.272728","-24.8921791176123"
"73.636364","-25.0251669750138"
"74","-25.1425869541199"
"74.363637","-25.2817396826528"
"74.727273","-25.4127252120788"
"75.09091","-25.5267573727197"
"75.454546","-25.6555318490045"
"75.818182","-25.7782775845138"
"76.181819","-25.9088756854158"
"76.545455","-26.0212750238097"
"76.909091","-26.1602439142115"
"77.272728","-26.2668770570995"
"77.636364","-26.4005204755716"
"78","-26.4902871090319"
"78.363637","-26.6231820912825"
"78.727273","-26.7563021046305"
"79.09091","-26.8982394126231"
"79.454546","-27.0121248880281"
"79.818182","-27.1475590029296"
"80.181819","-27.2594235587917"
"80.545455","-27.3899337187883"
"80.909091","-27.5071132295752"
"81.272728","-27.6364439576936"
"81.636364","-27.7692492543248"
"82","-27.8841646739323"
"82.363637","-28.0130299650361"
"82.727273","-28.1240204002685"
"83.09091","-28.269515933626"
"83.454546","-28.3813723139198"
"83.818182","-28.4983239301623"
"84.181819","-28.6246426980102"
"84.545455","-28.7423729573235"
"84.909091","-28.8454122401523"
"85.272728","-28.9666921741197"
"85.636364","-29.0943462447049"
"86","-29.2052286651194"
"86.363637","-29.3154926668491"
"86.727273","-29.4393244787785"
"87.09091","-29.5525752960202"
"87.454546","-29.691107889134"
"87.818182","-29.8058129409678"
"88.181819","-29.9162219702273"
"88.545455","-30.0372706724983"
"88.909091","-30.1715744780752"
"89.272728","-30.2695804804468"
"89.636364","-30.4060931018627"
"90","-30.5201120837594"
"90.363637","-30.6475092757394"
"90.727273","-30.7629271092425"
"91.09091","-30.8767039325961"
"91.454546","-31.0058248102605"
"91.818182","-31.1231196957925"
"92.181819","-31.2609076707826"
"92.545455","-31.3697054096057"
"92.909091","-31.468525432635"
"93.272728","-31.6078304169954"
"93.636364","-31.7156327081485"
"94","-31.846331454331"
"94.363637","-31.9626332111205"
"94.727273","-32.0769625913706"
"95.09091","-32.1888782013127"
"95.454546","-32.3055745438958"
"95.818182","-32.4138607899631"
"96.181819","-32.5397117791557"
"96.545455","-32.6476895018743"
"96.909091","-32.7778205697174"
"97.272728","-32.8917386955149"
"97.636364","-33.0072309033929"
"98","-33.1394359003162"
"98.363637","-33.2573022011092"
"98.727273","-33.3816843677999"
"99.09091","-33.4975818773592"
"99.454546","-33.6211673990073"
"99.818182","-33.7604278069731"
"100.181819","-33.8672566510819"
"100.545455","-33.9922943278469"
"100.909091","-34.1238056436695"
"101.272728","-34.2541834758053"
"101.636364","-34.3740278452975"
"102","-34.5006755071348"
"102.363637","-34.6160428445537"
"102.727273","-34.7526999089343"
"103.09091","-34.8826917486955"
"103.454546","-35.0192625192365"
"103.818182","-35.133678447151"
"104.181819","-35.2561422651246"
"104.545455","-35.3849664674554"
"104.909091","-35.5049318809291"
"105.272728","-35.641938923274"
"105.636364","-35.7507972316167"
"106","-35.8887176206878"
"106.363637","-36.0081658492856"
"106.727273","-36.1316164827214"
"107.09091","-36.2605160127451"
"107.454546","-36.377329926328"
"107.818182","-36.4986798782567"
"108.181819","-36.60935700138"
"108.545455","-36.7408139787367"
"108.909091","-36.8480151939832"
"109.272728","-36.9390230191923"
"109.636364","-37.0743307302583"
"110","-37.200778044383"
"110.363637","-37.3144058788166"
"110.727273","-37.4330401346673"
"111.09091","-37.5454378157102"
"111.454546","-37.6743369388651"
"111.818182","-37.793252867928"
"112.181819","-37.9522584380176"
"112.545455","-38.0409228610825"
"112.909091","-38.1671968695324"
"113.272728","-38.2896359014786"
"113.636364","-38.4282897973465"
"114","-38.5423152678042"
"114.363637","-38.6715852348965"
"114.727273","-38.8037815487814"
"115.09091","-38.9082700902073"
"115.454546","-39.0517555740297"
"115.818182","-39.1769991064946"
"116.181819","-39.2944744715942"
"116.545455","-39.4311630149873"
"116.909091","-39.5385664371161"
"117.272728","-39.6884989840455"
"117.636364","-39.7979724016008"
"118","-39.9262128582732"
"118.363637","-40.0330014551567"
"118.727273","-40.1599039452602"
"119.09091","-40.2832559580944"
"119.454546","-40.403615955185"
"119.818182","-40.5315490894453"
"120.181819","-40.6594176954696"
"120.545455","-40.7639087957033"
"120.909091","-40.8894994647028"
"121.272728","-41.0113638043126"
"121.636364","-41.1294945580068"
"122","-41.2533544585474"
"122.363637","-41.3890377370828"
"122.727273","-41.4986719715202"
"123.09091","-41.6167814957898"
"123.454546","-41.7368437898621"
"123.818182","-41.8506458357606"
"124.181819","-41.9836366488073"
"124.545455","-42.1050426891639"
"124.909091","-42.2232099040279"
"125.272728","-42.3547155653264"
"125.636364","-42.4821652904937"
"126","-42.6061092050505"
"126.363637","-42.7339812598494"
"126.727273","-42.859883504113"
"127.09091","-42.9927542405183"
"127.454546","-43.1192668458075"
"127.818182","-43.2383576702"
"128.181819","-43.3667665438941"
"128.545455","-43.4942671582345"
"128.909091","-43.6165723209797"
"129.272728","-43.7570856539248"
"129.636364","-43.8800362628031"
"130","-44.0130106730502"
"130.363637","-44.1393027196052"
"130.727273","-44.2627303833222"
"131.09091","-44.3855267629482"
"131.454546","-44.5077036888457"
"131.818182","-44.633156706816"
"132.181819","-44.7832891000467"
"132.545455","-44.8827851985702"
"132.909091","-45.0143588496738"
"133.272728","-45.1428631746776"
"133.636364","-45.2522318486998"
"134","-45.3716704633607"
"134.363637","-45.4964728853251"
"134.727273","-45.6126974679467"
"135.09091","-45.7452045355279"
"135.454546","-45.8503110430927"
"135.818182","-45.9518750323929"
"136.181819","-46.0816076500577"
"136.545455","-46.2188561007958"
"136.909091","-46.329068876576"
"137.272728","-46.4465294665"
"137.636364","-46.5737139194698"
"138","-46.6944173285216"
"138.363637","-46.8331050063358"
"138.727273","-46.9527547012897"
"139.09091","-47.0916384631705"
"139.454546","-47.2121503634165"
"139.818182","-47.3225869011663"
"140.181819","-47.4582802045676"
"140.545455","-47.573079917586"
"140.909091","-47.6987633565052"
"141.272728","-47.8118803665254"
"141.636364","-47.9526782445375"
"142","-48.0714067503845"
"142.363637","-48.2026223505115"
"142.727273","-48.3210465581255"
"143.09091","-48.4444368627505"
"143.454546","-48.5654534938045"
"143.818182","-48.6703903001807"
"144.181819","-48.7817853049669"
"144.545455","-48.9011592971423"
"144.909091","-49.0500645601894"
"145.272728","-49.1533457662613"
"145.636364","-49.2630208143"
"146","-49.3669252118796"
"146.363637","-49.4970453829361"
"146.727273","-49.5989380197427"
"147.09091","-49.7292532250094"
"147.454546","-49.8299024610628"
"147.818182","-49.953116052749"
"148.181819","-50.0666058051349"
"148.545455","-50.1755155297161"
"148.909091","-50.2917813955204"
"149.272728","-50.3953993169687"
"149.636364","-50.51965708976"
