"Title","SubTitle"
"Log Mag S21",""
"Parameter Name","Setting"
"Resolution:","551"
"CAL:","On, FlexCal"
"Dither: ","OFF"
"IFBW:","N/A"
"Smoothing %: ","OFF"
"Date:","Friday, May 12, 2017"
"Time:","2:40:11 PM"
"Model:","MS2024A"
"Serial:","847019"
"Prop.Vel:","1.000"
"Marker Data"
"Marker","Frequency(MHz)","Value"
"Limit Off"
"Point Data"
"Frequency(MHz)","Log Mag S21"
"50","-78.0506960078228"
"50.363637","-78.7673652409717"
"50.727273","-78.4817065986813"
"51.09091","-77.9000270391763"
"51.454546","-78.0013516626775"
"51.818182","-78.4961202267472"
"52.181819","-76.5501858607274"
"52.545455","-77.3885613229933"
"52.909091","-77.321245806811"
"53.272728","-77.0807642411612"
"53.636364","-77.2674401654825"
"54","-78.4221091371795"
"54.363637","-77.5862786984156"
"54.727273","-77.2723041344824"
"55.09091","-76.6294027367948"
"55.454546","-75.9825491776294"
"55.818182","-77.554507571021"
"56.181819","-77.1110272367743"
"56.545455","-76.9619937623482"
"56.909091","-76.6695597017651"
"57.272728","-76.7991605728431"
"57.636364","-76.8520614960209"
"58","-76.5386226983956"
"58.363637","-76.4702682099407"
"58.727273","-77.0351031771496"
"59.09091","-75.9853052905691"
"59.454546","-76.5161724358208"
"59.818182","-76.7528552343933"
"60.181819","-76.1888491929015"
"60.545455","-77.0322515325969"
"60.909091","-76.1485865239534"
"61.272728","-76.411328023331"
"61.636364","-76.0252928283147"
"62","-76.6184243572823"
"62.363637","-76.1351887031793"
"62.727273","-76.6322016701636"
"63.09091","-76.2808286031748"
"63.454546","-75.9431221332722"
"63.818182","-75.6849149513582"
"64.181819","-76.3004239265395"
"64.545455","-76.4477842753959"
"64.909091","-76.0378321170903"
"65.272728","-76.2660980037253"
"65.636364","-76.7251845859778"
"66","-75.8998239179695"
"66.363637","-75.4815218443435"
"66.727273","-75.3661473078394"
"67.09091","-75.1515940923788"
"67.454546","-75.7726246605361"
"67.818182","-75.5301261786968"
"68.181819","-76.0252928283147"
"68.545455","-75.5129368009492"
"68.909091","-76.0892368187866"
"69.272728","-75.4154345955557"
"69.636364","-75.3872663237621"
"70","-75.7601727032282"
"70.363637","-75.3359211534895"
"70.727273","-75.1229613683627"
"71.09091","-75.7459621785139"
"71.454546","-75.704091977767"
"71.818182","-74.9315686366065"
"72.181819","-74.9125487053045"
"72.545455","-75.0784049794329"
