"Title","SubTitle"
"Phase S11",""
"Parameter Name","Setting"
"Resolution:","551"
"CAL:","On, FlexCal"
"Dither: ","OFF"
"IFBW:","N/A"
"Smoothing %: ","OFF"
"Date:","Friday, May 12, 2017"
"Time:","1:58:33 PM"
"Model:","MS2024A"
"Serial:","847019"
"Prop.Vel:","1.000"
"Marker Data"
"Marker","Frequency(MHz)","Value"
"Limit Off"
"Point Data"
"Frequency(MHz)","Phase S11"
"150","-59.0389443207354"
"150.363637","-59.2144048333883"
"150.727273","-59.3734763224162"
"151.09091","-59.5297718331458"
"151.454546","-59.702469333234"
"151.818182","-59.8590556440073"
"152.181819","-60.0309379764412"
"152.545455","-60.1992497771936"
"152.909091","-60.3786050024164"
"153.272728","-60.5535015338638"
"153.636364","-60.7198794556702"
"154","-60.8984423884677"
"154.363637","-61.066571635605"
"154.727273","-61.2345014869403"
"155.09091","-61.4130323736542"
"155.454546","-61.5680044105849"
"155.818182","-61.7258623103294"
"156.181819","-61.8294491129322"
"156.545455","-62.0759770813562"
"156.909091","-62.2344765124901"
"157.272728","-62.4038710282491"
"157.636364","-62.580765286845"
"158","-62.7385103091169"
"158.363637","-62.9101665874461"
"158.727273","-63.0765968095535"
"159.09091","-63.247626525658"
"159.454546","-63.4161197891758"
"159.818182","-63.5786957516879"
"160.181819","-63.7342677392823"
"160.545455","-63.9117421721856"
"160.909091","-64.0644762287925"
"161.272728","-64.2394314965033"
"161.636364","-64.3983255589534"
"162","-64.5749737225295"
"162.363637","-64.7451648094093"
"162.727273","-64.9024351968168"
"163.09091","-65.0782918007624"
"163.454546","-65.2405126574214"
"163.818182","-65.4067682957326"
"164.181819","-65.5734743855566"
"164.545455","-65.7215737096006"
"164.909091","-65.9000892635861"
"165.272728","-66.0796921021637"
"165.636364","-66.2454442294641"
"166","-66.4241962024639"
"166.363637","-66.6007907292203"
"166.727273","-66.7331302309621"
"167.09091","-66.9096427843825"
"167.454546","-67.0742097514891"
"167.818182","-67.2562978739826"
"168.181819","-67.4208099602974"
"168.545455","-67.5696322401047"
"168.909091","-67.760555908685"
"169.272728","-67.9073614984032"
"169.636364","-68.0682634054001"
"170","-68.2539531464062"
"170.363637","-68.4098439382694"
"170.727273","-68.5796567723095"
"171.09091","-68.7470137375394"
"171.454546","-68.8973873314029"
