"Title","SubTitle"
"Log Mag S21",""
"Parameter Name","Setting"
"Resolution:","551"
"CAL:","On, FlexCal"
"Dither: ","OFF"
"IFBW:","N/A"
"Smoothing %: ","OFF"
"Date:","Friday, May 12, 2017"
"Time:","2:03:42 PM"
"Model:","MS2024A"
"Serial:","847019"
"Prop.Vel:","1.000"
"Marker Data"
"Marker","Frequency(MHz)","Value"
"Limit Off"
"Point Data"
"Frequency(MHz)","Log Mag S21"
"50","-79.0249974776831"
"50.363637","-77.4441395098144"
"50.727273","-78.6388215710352"
"51.09091","-79.0921307205073"
"51.454546","-78.8615688106251"
"51.818182","-76.8110228537251"
"52.181819","-78.5530128135687"
"52.545455","-77.5377232223269"
"52.909091","-78.153085691824"
"53.272728","-77.0101600026662"
"53.636364","-77.5190406890587"
"54","-77.7219039592478"
"54.363637","-77.2480385821438"
"54.727273","-77.834118889245"
"55.09091","-77.263506652764"
"55.454546","-78.1017293687934"
"55.818182","-76.9756083593014"
"56.181819","-76.6867394942491"
"56.545455","-77.9155864356143"
"56.909091","-76.1731670956636"
"57.272728","-77.2769415559791"
"57.636364","-77.0621771966998"
"58","-76.372725497248"
"58.363637","-76.6883599204864"
"58.727273","-77.0119057347041"
"59.09091","-77.3714565458381"
"59.454546","-76.7249802745992"
"59.818182","-76.14161449916"
"60.181819","-76.1738868710651"
"60.545455","-76.8964661095501"
"60.909091","-76.5448904230305"
"61.272728","-75.6374191410996"
"61.636364","-77.1903485190291"
"62","-75.8522714190667"
"62.363637","-76.3732907027433"
"62.727273","-76.0723272134436"
"63.09091","-76.0581107675883"
"63.454546","-76.2847036790071"
"63.818182","-76.3923623404584"
"64.181819","-76.5292380393027"
"64.545455","-75.2986893522548"
"64.909091","-75.9235420293744"
"65.272728","-75.5144826079842"
"65.636364","-75.8113548579227"
"66","-76.2413528568819"
"66.363637","-76.1366158364249"
"66.727273","-76.035216777979"
"67.09091","-75.2160667958566"
"67.454546","-75.9303424924105"
"67.818182","-75.7146026936201"
"68.181819","-75.4526182191343"
"68.545455","-75.1698357985587"
"68.909091","-75.2687813670927"
"69.272728","-75.2514296868244"
"69.636364","-75.2263271477599"
"70","-75.2916336271857"
"70.363637","-75.2622116535328"
"70.727273","-75.753633353498"
"71.09091","-75.3335477163602"
"71.454546","-75.4418097559727"
"71.818182","-75.433607206571"
"72.181819","-74.9505364494642"
"72.545455","-75.1454831724348"
